review_id,star_rating,helpful_votes,total_votes
R11AWWMFKANY9V,5,0,0
R2G9Y4QPR8Z6Y2,1,0,0
R3JRPBJJ5FZPDU,4,0,0
R3LT9KYTXZZQFB,1,2,3
R2PJWIPR2TAPKF,5,0,0
R231HTST2T12UL,2,0,1
R19FJZHRP44WK7,5,0,0
R3KRGTZRXU7FHG,4,1,2
R281C5FJO677KR,5,0,0
R1IFFLOSAFKH0H,4,2,3
R2EMZOQJ6Z3417,5,0,0
R29ZDMBVFDE4T4,5,2,2
R9OMWUGRFFRQ8,3,2,2
R1H5LLN0P6XHIK,5,1,1
R3D6I3IGALOBRQ,1,0,0
RKVQHNXOION3,5,0,0
RZ7SM463LRNAP,3,0,0
R2RSCSC5PRN9FI,1,2,2
R3JXE0590R6P07,5,0,0
R1PI9G0MLHVX8C,1,1,2
R3AGMP5ANE4TZM,5,0,0
R1EGBLBNSMANZS,5,0,0
R25LYXLX8YGQR2,2,0,0
R1AP42EYV6LVZI,1,0,0
R1XL5MCNMNVTEW,5,0,0
R386AMK61AENXV,3,1,1
R2BAF8A867LK27,5,0,0
R16KAKQIT784RH,5,0,0
RKA0NMR35HZ4R,3,0,1
R3UTCB5G8KFW0U,1,1,1
R3P61DTYAQRS8G,5,0,0
R5NUMD5FR43X1,4,0,0
R3CVH42A0ACQH0,1,0,0
RNQDIYIY8P19U,5,0,0
R1EG5HEJLX2MNJ,1,1,1
R11NBMZB5IMJ9U,5,0,0
RA65LZSAY658W,3,1,1
R1FR5HJKIUTWLY,5,0,0
REZN0QHBBUEAZ,2,0,6
R27BCXXVEBPZ04,5,0,0
R290D02IC0LRGL,5,0,0
RG5P8EA5R68PU,5,0,1
R2SYW47EB6ZHDE,2,0,3
R10Y0Z62M8K5XD,5,0,0
R1H7TULBOUGBWE,5,0,0
R1MDYVG9T24KQT,1,0,0
R3GLZZEWEAAB2Q,3,0,0
R7BBJIHHQQU63,1,1,2
R3PZ6E827B1YC1,5,0,0
R3TSJWED5IZ93G,4,2,3
R362C2OFUIB8DN,5,0,0
R1HOFT3H2N77SL,1,4,7
R3O0Z3R1XB8Y9Z,5,0,0
R1VDBXBIU09BU8,1,0,0
RBYWB9F7JFH7M,1,1,9
R1RWC4Z8Z0HFQY,5,1,4
R338J46R9Q6DHG,5,0,0
R10Q8FYBQJ34JV,5,0,0
R2II098PBQGZ89,5,0,0
R3ECJGBOCR05H5,5,1,2
R1F9U364C8D6X2,2,2,2
R184UFHGBEUPVI,1,0,1
R245VE7MLW6DQ0,5,1,1
R1GHBTN6OBNYI0,5,0,0
R2ZAVXXR3L3X5Z,4,0,0
R1M2RG3IZC67K9,1,2,8
R1M0FY13HIL44K,5,0,0
R1CRS0W2JVE4WO,4,0,1
R2WX86C4349DRB,5,2,3
R2P0FDQJK3HVZX,1,2,7
R3LJI1PQEUOXT0,4,0,0
R1PM2MG1E0PEAC,5,1,1
R6FCV4H1P7W2L,4,0,0
R3VO4M0IHDZRQ6,5,0,0
R1UU8UK9GEYLBX,4,0,2
R1C6CRCSVRMRKP,1,1,2
R2X94S08BVM3Y8,4,0,0
R25CO7EAZKXRDP,1,1,3
R1QHYJJ6SRFCBA,3,0,0
R3MG1I4GWLJAK5,5,0,0
R2R5PGU0WXA4QE,4,0,0
R3J1BS7DRE87YB,3,0,0
R32L5S1F6M5PSW,5,2,22
RQZIXKDIH42KX,5,0,0
R3NL6B7YMEH6L1,3,1,1
R1AW3A457FWNLK,4,0,0
R3L3MD2TXKLLNS,3,0,0
R33Y04WLSNIM9L,1,1,1
RM4OYDX5IMGTL,2,2,2
R1GBIZGVFABT5Q,5,0,0
RRVI5XO3X97YS,5,0,0
R2H74DDE9U3DKN,5,0,0
R1LOP1S71K73JN,5,0,0
R18GVJXQ5CJOWN,5,1,1
R20KQIYMXNBZKE,5,0,0
R2BQH2025NJPF,1,0,0
RZRSH5M7SDSM1,5,1,1
RMWEZAB8L4ZP8,5,0,1
R2M7LI8FJYFRI5,5,0,0
R158Y49GB3LCEM,5,0,0
R2L0CQ6IHDUS47,1,0,8
R1YIK57EVVHVYQ,5,0,0
R39ADDJAJV6LZY,4,0,0
R1BCOBFKYVOO9V,5,0,0
R33HMO5J4IPCC9,1,1,1
R1RP0KHJC8AATE,3,0,1
REUP65W90PUZ7,3,1,1
R1YKA3QLTR1CXD,5,0,0
R36930V1MJL5ME,4,0,0
RKNYMB7DZRNO5,1,0,0
R1R64KDYPPE70C,5,0,0
R1VP7AILFWHOAN,4,0,1
R3AAL8TJZHP0FK,5,0,0
R2218YGKM8OJDQ,5,0,0
RMXUY2O7Q3NI8,5,0,0
R10BPOUC52TQEV,1,8,8
R3IQPYT3JMHD9R,4,0,0
R11DHJMNESXTGR,2,1,6
R1JFG3UI8CF50W,5,1,1
R35IW1XRAWUVQ6,5,0,0
R27XK8R0UTSKE,4,0,0
R2JKS9ERKHUM0E,5,0,0
R2ZGCD007LHRPL,5,10,11
RUWZZZ6UF5PM7,1,1,5
RENROJD30CPWC,5,0,0
R3TVS0GLZF5PYJ,5,0,0
R3MOL5WQT3QEVB,1,0,5
R2EX8OH3ZH1VZM,5,0,0
R2IK1G7K5FCRFB,4,1,1
R3GJT0FRN4851W,1,2,2
R2C8YAXMYFC448,2,0,0
R3V2IJBMD4POLV,5,0,0
R2NTFRNZB7WBY6,2,2,39
R228PL9S9WFYFV,5,0,0
R183SBC3VBUJG7,5,0,0
RHXIOTOBIZ8DF,5,4,4
R6IX9ZXK5U71P,1,3,3
R31MONWLXB7VOS,5,0,0
R3C2FMJH7CMG1Q,5,0,0
RYGZD2J4V92Q1,1,3,3
R2P8VYFHFTR3O3,5,0,0
RPXCG15CLHY1G,1,0,0
R33NEWX1XOOC6B,4,0,0
R1HOZGMEVZFJZ3,5,1,1
R20TMBOD3G3XL0,3,0,1
R1CZ8KT888CWWX,5,0,0
R356945YOPR1NS,3,18,20
R38Z5IF2INNEGR,5,2,2
R2HAP6U3EVCSGF,2,1,2
R1IC4T3SLSW8EL,5,1,1
R1B6H91YNFA6F5,4,4,5
R1DHQV06IPEVL9,5,0,1
R2P822YWT2I5BD,5,0,0
R3SJ60P4GU4687,1,3,4
R22FRRW0KPP3D4,4,36,37
R2MIYGXU7LQI1H,2,0,1
R3QK8C3OW8GYGT,5,0,0
R1O5ECHPUFVW15,1,0,0
RDZTKLESCMZ3O,1,0,0
R8FSP1O3F7WWP,3,0,2
R8KE2WIWBENIJ,5,0,1
R3PQNFNV9B734T,5,0,0
R2EOG018QU8E78,5,1,1
RWP3YCFAL9843,5,0,0
R2UH7RCMGAB4XF,3,0,1
RFQ12UPZ8G8W5,5,1,3
RJGENTMQ3YJ1I,4,8,10
R38L0R09NZ5ZJ0,3,0,0
RTU28ERNBAQKQ,5,1,2
R1H8R7FG7LEWZC,5,2,2
R1WVTOPFBXL9R5,5,0,0
RUAF32VNNFOCU,3,2,2
R39MASEZ4EEOC5,2,0,0
RKA385SGBPJ7N,5,0,0
RF290N91TQ275,5,0,0
R1YA5VB6IBQGMR,5,0,0
R36S5ZWRO5T5S5,2,5,5
R1XT0BMBMUTGQO,1,0,0
R3CUPC9IO36RP9,5,0,0
R1BYXCX0W25TVF,5,0,1
R2JKDOSPSEWFNQ,4,0,0
R1ASLI4I8YN13K,5,1,1
R28J8CLO1JDH6I,1,0,1
RFY0RL3AUI6XH,5,0,0
R3L7NDUX2J0E64,5,0,0
RQYANGHFNKJO2,5,0,0
R32B1491X1557G,5,0,0
RGTI47PFETRSQ,1,1,2
R3T8EIW91ZSJLI,4,0,0
RHMWAFOTV7523,5,2,4
R2S5JG841OWAQR,5,0,0
R3U7R2Q6A2RAKV,3,0,0
R2CTKFUIY03LI8,5,1,1
R3M14YMJUY3G7E,5,0,0
R15ZJGRRK2MX9K,5,0,0
R3SG1J8K2H2F6A,5,0,4
R2JWHHJJ2U9WUD,5,2,2
RPGV55C77BMVL,4,0,1
R1XJB7OL6KUBNP,5,0,0
R19KVVP5G6166B,5,0,0
R1FA6CB78NJCJ0,1,0,2
R136TSGE5WY0CV,5,1,9
R3JX6QRCLSJW7Y,5,0,0
R3EALFEC5APTCY,2,0,0
R2PM6S10SJJUD5,3,0,1
R16YKT2FJ5YXKH,1,0,8
R3T488J5GWVIHF,2,2,2
R25GHM0W63WRLS,5,0,0
R3AST4TTC7D6JF,4,2,2
RZ6EB1I7C9DAG,2,1,1
R14YA2Y29ND5HW,3,0,0
R3A13QBY27UIIK,5,0,0
R37WWGIITEJK5O,4,0,0
R3TV7ZEOFM39XH,5,0,0
RCKT9JDW5D815,1,6,7
R3KY5G8WCSUEWJ,1,21,21
RS69D5FVLU7FD,5,0,0
R3D2UZY8LMTHIU,5,0,0
RBCFUD82A9UE,3,1,1
R19281YWICV70Y,5,1,1
R3F5VXHJ973EBP,5,0,0
R2TNKVARH32XLC,5,2,2
R2LIV85HAL3R53,5,0,0
RVUK5GVV0ESEG,5,3,4
R3EWNACEQXW6LD,1,0,3
RNATFQWTILKA4,3,1,3
R1IAETQC6UBAS4,5,0,0
R139H3YG3PLRQT,5,0,0
R13AOJ29R99BQZ,1,0,0
R1MTOFVDD9BAJB,4,0,0
RJI4XBDS3FK9R,5,0,1
R2NWRTNN4438JM,3,1,2
RGGZ97RK6Y64W,5,0,0
R1RXQFCALKMKZ3,5,0,0
R1N14BKEZGGH5A,1,0,2
R3PXG89S3R0G7U,5,3,3
RG8Q6LUL81THZ,4,0,0
R382MWZ6COBNJD,1,0,1
R2TLO5PQ2RSAGB,3,1,1
R1F4DNHAOEXZYS,5,0,0
R39EXII5UBQKI7,4,0,0
R18ZO09YOW28RQ,5,0,0
R1AMEGHA39BIM9,1,0,0
RRV8V4K61A48Y,5,0,0
R2HW5R5U90DTCW,5,0,1
R2UGOUPG5WGEV5,5,0,0
R26TZTNAO3IR38,5,0,0
R1Y3AORRYOJPJW,1,9,13
R1O87ZODL11F7K,5,0,0
R1D1MD4SBVE67D,1,0,0
R1UKD87HE81WW8,3,0,0
R2XV6TQPL28F8M,3,3,6
R1UJGTWW0M8L3G,5,0,0
R3O1JTRXSC18PY,4,1,1
R3KUS250RE6U,1,1,3
R35EI8DXXR3LE1,5,0,0
R33CDRAIT1O223,5,11,12
R3OMNH2DOVK0EP,5,1,2
RGM77JCKLI12T,5,4,4
R3NW56IB7AQHMX,5,0,0
R12TVD79B106W0,5,0,0
R2P3C1MXZ5JMS1,4,4,5
RIYDU12UC37RV,5,0,0
R1J055KOPD1T7S,5,1,1
R3VZM2QJQ7EH1M,3,0,0
R319A6H4SOCUXP,5,0,0
R1LB0DS6OZCIMW,5,0,0
R2BUKX460JTOBI,5,3,3
R14D2O51RGWP53,1,3,3
R6QMG3XQP8074,4,0,2
R39BPM4G2LOKRX,1,6,6
R2OVJFTCF5795J,5,0,0
RKYVC45DCIHNQ,1,4,4
R3S6CEXHZOBFD5,4,0,0
R3PHQAXVPB5K3B,1,4,4
RBT234RG2LM2T,5,0,0
R3LJNEE36YGCEW,1,5,7
R2YIP477WHLX9M,4,0,0
RZWC3J07QC1FI,4,0,0
R20E47N82EC56J,5,1,1
R2Q1TYN4FVAI16,5,0,0
R301QOWWDRXX0Q,4,0,0
RYQCBKE66BIQC,3,1,1
R3PDK92BN8WPDX,5,3,8
R35GZZ9OXZEWAQ,5,0,0
RS4RXPU45670P,4,0,0
R3SPODVFX2L3DE,1,1,2
RGHEINO24IO64,5,0,0
R38GUTWT6GQGMJ,4,0,0
RRQVJD81M91KD,5,0,0
R1MASHNL7D9HJE,5,0,0
RZUDXQ8UJC7PZ,5,6,6
R2BUAS1Q5R4YJT,5,2,2
R1I8JQBSDXG6D0,5,0,0
R2GUE2CTWJDV6X,5,0,1
RRGJEQ30K2A6C,1,1,2
RT8YOPLCOZMN8,5,2,2
R2T9YQGMW21FE7,5,2,2
RQ1HV7M5D85MB,4,0,0
R1GIX9OQZ407KR,5,0,1
R3EYEVABFF8B7R,5,5,5
RKJ8YRL910BHG,5,0,0
R2EG1OFSA5C4A6,5,0,0
R1BTUHZPCGEBLI,5,0,0
R2WI5OBM503QYA,1,0,1
R2GXIPXU4SAQ6X,5,0,0
R3UBC8EWRD06TC,1,1,2
R2Q1ZHJBEPL7OQ,4,0,0
R3AZISJUCSXBJN,5,0,2
R3T15BBFVK59YS,3,0,0
R1KW1Y4430H3MJ,5,0,1
R20RJB5ED7CV66,1,1,1
R30S064MR4LI83,5,0,0
R1XWJ560C2758K,5,0,0
R2OYOWXF7DGSRY,5,1,3
R3VHW8FD8ZQFR1,4,0,0
R1JQ48J58GB86M,5,0,0
R2EO8NVPYH12FJ,3,1,1
R2CJKLT8YATKP1,5,1,1
R3N7BFCS73K5BS,1,0,0
R35MWAJX0KYQXS,2,0,0
RHEG4ZDNEFLDB,5,0,0
RKHPUBIA7J6CU,5,0,0
R90XQSVEECOHC,3,0,0
R16XJD8YG46GXX,5,0,0
RI69WXB3Z0B9L,5,13,14
R2N7U9GHA9T26,4,0,0
R2AI49EFZLCVNK,5,0,0
R3Q2P5UF2ROHZJ,5,0,0
R3VW6E7MOR309O,5,1,8
R6S3CYC4VCTEV,4,2,3
R92ZAP7R6MFAA,5,0,0
R23ZEP22IZM3C4,1,1,1
R20GXWFKBUJ0V6,5,0,0
R27WRTNM1P2MZB,1,1,1
R1UP1QH736RK1E,3,4,6
R3NX6TJQYOFS03,5,0,0
R2X1KEU2COR5OQ,2,26,29
R2D1RLOFNAKLGD,5,0,0
R32AM2EW97UPGX,5,0,0
R1SXYLIQIFLMQS,2,0,0
R114HH0OFCQL7K,1,1,1
R31BSDBUKIHP6G,5,0,0
R14HC3DMLGHEVJ,4,0,0
R2PNGFTL54BOGY,5,1,1
R19HOTFVKDSCMO,5,4,4
R3CQOORDFVDFKU,5,0,0
R1TQSFL2JCYZ9R,4,3,3
R2B6RN9VMTJO02,5,1,2
RKC9LTJCDQ247,5,0,0
R2WZVTDSPVLGP7,3,0,0
R111ML5CHA68V9,5,0,1
RB4AP8AYP5UQH,5,0,0
R3TYR2S3WDKE3J,5,0,0
RB2VXCYO0R8D,5,0,1
R1UTZK4XCK21NI,2,0,1
R2P3F0UH2JRL2H,4,0,0
R268EPLXJMTKW2,5,1,1
R3FP700XAV6BMF,4,0,0
R2DBX56A4TDUGP,5,0,0
R1QU4L6PNKY65P,5,11,16
R4T27I9IV1G6L,5,0,0
R2E2AZKCNDM2C3,3,0,2
R15YQEKS0MWDJQ,5,0,0
R3DQXLG084OBTS,2,14,15
R3Q35U9YKH25SC,5,4,5
RY1E0YP31X4DO,5,0,0
R3EBPLW4N5O0OX,5,2,2
R3P7K25WVSU3BY,5,0,0
RGOFW9W8JVTX,1,0,0
R1W5W42M7DYNC5,1,4,19
R11OMZEAOMWUM6,5,0,0
R2BCIEF52SLAPJ,1,1,1
RW5MRSPZ8M27S,5,0,1
R2VT8E4SZK9G8W,5,0,0
R372GPA3NN5IL,1,1,1
RP1MS0JK4Y6RU,4,3,3
R316MPETD7FUDR,5,2,7
RSVUWLCD5VBHE,4,1,2
R23AIKFGVPJ5RW,5,1,1
R13W95HWW3D6JK,5,1,1
R1DGFBCEA0A1NF,5,0,0
RGB09US264C2B,2,1,9
R14KA5TJ3ZSCNP,2,5,8
RCOQHMH4ZJJDJ,3,0,0
R2WJFBIMWXVTDY,5,0,0
R2RGW9Y0PTSWTK,5,2,2
R66HAMC5LS9V5,5,0,0
R1TMV7DDYV32D6,5,0,0
R38OV5KAZMOXTY,5,0,0
RBMQ9AACLQ82C,1,1,4
RIBRFAS5007OA,3,0,0
R31E5X8RGOHSBR,2,0,0
R1KMCL2P6LSDBQ,1,1,1
RYGG4YHPDBFYN,5,0,0
R1Z9FP62NA0VWY,5,0,0
R1R0VN865FVYLX,1,0,0
RZYBZ7J47KD11,5,0,0
R363E7ZBP5I55P,1,1,1
R3PGQIDDHOEHKE,3,0,0
R1AU0H4XL9JKBT,5,5,6
R2N0OHKCREXMMM,5,0,0
R7UE5WIVWEE6W,4,0,0
RGVPPYSDMSUEZ,1,6,6
R3VTJCK2QZU15U,2,0,0
R1BSX2E6H57IH8,3,0,2
RTXW6CNWDO46K,2,0,0
RPXTSTNQ1O2AT,4,0,0
RHXOJZ12DI4XJ,5,0,0
R33OFNTQES4AYG,4,1,2
R32MJPNC66DAM3,5,0,0
RMBW3FZ6CKZ6,4,0,0
R2N8QISBNSTPLA,5,0,0
R2R0O3LREIGS8L,3,0,0
R1228SWSA5HJY9,5,0,0
R2612XOU7RUOXZ,5,0,0
R207LULXWK3RGP,5,0,0
R3VOYPPWLVK70Q,1,0,0
R1AMJ4C098SNGC,2,0,0
RHDDG3R655DWL,5,0,0
R1NNFGL80UE81A,3,3,3
RRBU4WWBJ6F5K,1,2,2
R2SXUHC3RLKK6M,3,0,0
R3VQHNA9H74FAT,4,0,0
R3A1I3F70XQVD,5,0,0
R3V57XU5F6X82M,4,0,0
RPC3RX1CNBOJJ,1,4,9
R3K40082UVZD0B,1,1,1
R1SEFADEVTWD6J,2,1,2
RHPIGCP0AK9S,5,0,0
R1CGNJ2JDA6K6R,4,0,0
R1RFI3ON8I7MR1,5,0,1
RL2O238BO8PZP,5,0,0
RWXA6C7ZA9ZOI,5,0,0
R3MAGXD7IOP05L,2,0,2
R35DR76A89G7WM,1,0,0
R32CHI3IF81TV,1,0,1
R21VQNRYWD4JG3,5,19,19
R2DIHE7GSWW68R,1,1,1
R2WTLAEFG2JGT7,3,10,10
R13N5VVRQRVK1N,5,1,2
R2EOQZBI4L1FXG,4,0,11
R1742ZE2C602PW,5,1,1
R1TSUDTMT42N6F,5,0,0
RL07IC129GYUW,4,0,0
RQWD5QIE1P0N1,4,0,1
RCVFTF6AY8HO,2,0,0
R1LN0W4GATPQWZ,4,2,4
R20IVOX17ODCCC,5,0,1
R3GIKP9H7WT0ST,2,10,24
R30V5FVOROD4SX,5,0,0
R1Q8YSXEXHP1G6,5,48,50
RC4I9W91KYS7C,5,0,0
R3GAMR38OV75XZ,5,0,1
RYTUTRBUJ9CA6,5,0,1
RRXXEBWOIDHD3,5,0,0
R3U3536DB0NDW5,5,0,0
R1XC11R9VNE6VA,1,1,4
R12QWNM0LQ62O9,2,3,3
RM3N05JIGSALH,5,0,0
R3ESZPAJEGH5K8,4,0,0
R2CKUK960G7IAU,4,0,0
R3SX6I5B221VB7,5,0,0
R2CJIBWXUMDPQI,5,0,0
REGUAPZ16XIAQ,1,2,2
R1PJK34R23F3SO,5,0,0
R1A682XHJ0RNL5,5,0,0
R19VBVIYW8FPTA,5,0,0
R31RQTVDHWNOQZ,5,0,27
R2VR6W7W4N0M7M,5,0,0
R2WC4U3GVOY02I,5,6,8
R33DLVMDUD3N4R,2,5,5
R1P0S449ZFG5M1,5,0,0
R2Z97AG8444AJS,1,1,2
R2FVXNQZSTN1ME,1,2,2
R1KO5S8EYSGD3P,5,2,3
R2G0X7SG11JW0F,5,0,0
R1Y2BOP9CX73NT,4,0,0
R2GLOTLA7IR180,5,0,0
RV95GMZIUK0HM,5,0,0
R1BVMQEQ3CS7N0,4,0,0
R3IQ5FLCDPW5KT,5,0,0
R3QODNPKPOH2AI,4,0,0
R3JKTGO2OWDCIQ,1,1,1
RENUQOMAYKE3N,5,0,2
RCCP4PH9KE2UB,1,5363,5465
R2HLCJRC19MKDX,1,0,1
R2NHEHSEQ49OL0,4,0,0
R15G84SSPDH19H,2,1,1
R3EBM6XV98V181,5,2,2
RZQDYBURN07UI,1,9,14
R20DCGKY8J2F47,2,2,2
R1RM5IIZ408QF5,4,0,0
R2608NL46CWM4C,1,1,1
R2Q44ODHDB5DAH,4,0,1
R200IOT3A1MXAC,5,6,8
R12PATY20TBODO,5,0,0
R1RBB05MROF6AP,5,17,17
R2IKX1AWUCEB0B,3,0,0
R17UAVKHZ8FE3V,5,6,10
R1E4SRZJYCQFIT,5,4,7
R3HZVLINGQFQHQ,4,0,0
R22J7ZEJAMP1R6,4,0,0
R1I24XPPV6KORO,3,0,0
RQX6OUE5LAPMA,1,0,0
RIDH8YDX8JFX9,5,0,0
R3EXTFXSV90V62,5,0,2
R1XN6DXDFJDRAR,3,0,0
R3R9VE05URVZHB,5,0,0
R3D8QGP6RY04JI,5,0,0
RHR97KC2L1CHF,3,0,0
R3JH9JB9B3RHMP,5,0,0
R3E3VNJVWZ76LS,3,1,9
R3O1AZACPP4P1T,4,0,0
R14K5LDLC01A39,4,0,0
R2WJLW2BWVCN3T,1,1,4
R24BFJE579SPJQ,1,2,2
R3UTT08DPRTVRK,5,0,0
R2FE3BU2XC8EVJ,4,0,0
R319M61FEFL74W,5,0,0
R3HCRSTAG8N82S,1,1,20
R1H3U0RLML3IC5,5,0,0
RRF90O5BS3XGJ,5,0,0
R2USC14QHN65H3,1,1,1
R3VTM8HC29PROP,5,0,0
R1LQUK2O97ZHEW,3,2,2
R18PX4CDQJ6KCS,4,0,0
R2SN7JFIU497YQ,5,0,0
R2HWW8AZJVQ4OC,1,3,7
R2B56Y113B356G,5,0,0
R1NL0Y727K9M8E,5,1,1
R19W3UIF59QO7G,5,0,1
RBY3EAHFQEUND,1,11,11
R5MICB1WHY3EM,1,8,8
R2CNCP9ECAPDXJ,5,0,0
R1EQCWRKFJ5CAH,1,0,2
R2Z81Z83MQOC8Z,5,8,18
R3KFL1ZM05PE13,4,0,0
R187KQB9CUOIAG,5,0,0
RDPQNPCNN78JH,5,0,1
RAAT23E3H2KG3,3,23,25
R3K4YBPHAO2EEO,1,5,6
R7H7KBNVH1X15,2,1,1
R1REVBNTIDKHDE,1,8,12
R3NCRLFE1IH3O4,5,0,0
R3TIXEFJO4K6GM,5,0,0
R1TCMFAVI0ZS46,1,0,0
R2NNHUJ3BWX3KJ,5,0,0
R2RME4T8R1RK3N,5,0,0
RZDP744YFZO6A,5,0,0
R3BSNSCYIKR9A4,1,0,8
R7I9NHF8J2O9,5,0,0
R3305XDA7O911F,5,0,0
R1NS3QRMVS8JWF,3,0,1
RAIGE5EAXAGKB,5,0,5
R3I1TA0DMRLCZY,3,0,0
R6RG0GY27MDL7,5,8,8
R3I8CWQMDI5N3F,4,0,0
R1SGJXUCPY6MY,1,29,30
R39RBX19L6VHE7,2,0,0
R3R6WE7NHTZ9CK,5,1,2
RM50K2EKGXPR0,5,1,2
R2SYO4QCBJCFPB,1,3,110
R3PAH3IPY4EAGS,5,0,1
R1XF8GGCBE6H0U,1,26,28
R9ISU2MEZJ63M,4,0,0
R1DJXI0NJXTGXU,3,1,1
RO4GPU1FTPKXD,5,0,0
R2A258KVEREXZ,4,0,0
R2OHCB3V8EALTH,1,1,11
RHHNC2QNE5Q4U,5,0,0
R2MV7TYGZKS4WJ,5,1,1
R2RNBWJ2OV2JCS,1,3,3
R215HNQCWACR5D,5,2,6
R3LCA2F7QH0KPR,5,0,0
R3S8NBL02OZKNO,5,0,1
R32XPT9IBXFTXQ,5,0,0
RVSEX972VT7J,3,0,0
R34GVBG0H3QF9L,5,0,0
R1CTBOGV72TXZF,1,1,3
R33ZTDME5HLA26,5,0,0
R2ZUIY58YESQI9,3,0,0
RJVO3HVQL6OJN,5,0,0
R2OT8YPJ3Z2Y4T,5,3,3
R24DWBDLKDLMN1,5,0,0
R320DJVWCMV0Y8,5,0,0
R1ITL52I6VJCH9,5,0,0
R2TU2MKE5W7MJW,3,0,0
R3SIBSJ6EZJTD7,3,0,2
R2AKS8C2BEOXEG,5,0,0
R3EL0GCPP96XEY,1,0,7
R1OR0WZF9W4TVT,5,0,0
R1QONTWUVVFUY2,2,0,0
RVJR5IHOV5CD8,4,0,0
R3O3633UV2CDOD,5,1,1
R231JXU74FD23Q,1,4,5
R2XZ8CHH9Y266N,4,2,3
R22GISU936O7RR,1,0,0
R19ND5EV3DXSCJ,3,1,2
R5ZYWXCD04PD7,1,2,2
R2FZN6NNR335SI,1,7,7
R1QI0VTRAKXW8P,4,0,0
RTP5G1LXT2MCY,2,1,1
R1AU0G6PTSF86O,2,0,0
R24WNHR0LJ5C90,2,1,1
R16MXIK2EYJ3R9,5,0,0
RIQZ4Y0RYZP58,4,2,3
R34Z3THKX0RBKH,5,0,1
R1GXNZ6G53T5EI,5,0,0
R1HM819CXKL4D5,5,0,0
R31I44IKOTAI0U,4,0,0
R2397E2YPPJ11C,5,2,3
R1Z51B23HT2T5K,4,7,8
R210RO7B39B3MY,5,0,0
R3EU8TYGVHD03E,1,2,2
ROG4C6Q7K3AJ6,5,0,0
R2ZSMWZEH71AV6,1,0,0
R3RXAI46XCO6TT,1,2,17
ROFY30SNIE7RG,5,0,0
R1C9U6WS21EPGW,1,4,8
R188ZIK5QP8OJD,1,0,0
R1KZP65G12OT7A,1,0,4
R2NSGUBVNF2WGQ,1,10,12
R2UWR9Y7SZJZA2,5,1,1
R1VI0MTPFSGW7I,1,0,0
R28AL9RN3P1GHS,5,0,0
R3TJDIWY9VYLOS,2,0,0
R1PIHC555X57UY,5,0,0
R1ZOUNXSENS2WX,5,1,1
R2OBT2A8MUN3LP,5,0,0
R2EF5I34SANBUQ,5,0,1
R1UPXLWRLWPM1B,1,2,3
R36NK745MYPKOU,2,1,1
R3C3JINBLUJYSZ,4,0,0
R4R3U8YZ6F78I,5,0,0
R1728T1DNAW6F5,3,0,0
R3PJ7KYMNH7QGH,5,0,1
RR896SEXS4S0,5,0,0
R3BWXJGXXQ24NW,1,0,1
R1S4ZD7CXHAY4C,4,0,0
R3ONY9VO6LG6AF,5,1,1
R3E7B2NBMR3UMD,4,0,0
RE0AEHE0OC1CM,5,0,0
RRXG62SIBBS54,2,0,0
R8MPAZU4CQ7DZ,2,0,0
ROROMRC6JXFCC,4,5,21
R12445OU6U2ZZ1,1,7,12
R2NHFUAQU2BXQH,5,0,0
R2MLZ2QOIKRLI3,5,0,0
R3I071AKWWNYFJ,5,0,1
R3NJMKI585JB5Y,5,0,0
R3OS70A1MKKYOA,5,2,2
RM64LV2M53E,3,0,0
R22L51YPJDBJZH,1,4,4
R3R279WKOPO0E0,5,0,0
R3F4NONLD6UH3K,3,0,0
R3E1ZZQE0IP13R,5,0,0
RF5Y6OM7N6U7U,4,0,0
R19UATLGJ9VBGL,1,2,2
RH15LH9HI3VKU,5,0,0
R2NCR1ROFN2NOS,1,0,1
R3QTJ77I55O9ER,5,0,0
R3U318C0TY7CV2,5,1,1
R2COK1IZANTU77,4,1,1
R3C58QEGGJ3EMJ,4,4,5
R2QGSA62D5R38Q,5,2,10
R2YSB7F41RL4JA,4,0,0
R202LH9MBGUTSF,5,0,0
RV3T85APRWV2R,5,2,3
ROQCQGPUMEVX7,1,32,34
RDCFYWTZTLXFD,2,1,1
R298KMJC2MK21O,1,1,2
R3TIERTGC0432R,3,0,0
RJ5ZKP81IY6RD,5,0,0
R1LJ59GJ6KO9KQ,5,0,0
RR5XZC26H6PAV,5,0,1
RZQ69741FIWGJ,5,0,1
RNTNXGCO5L86I,2,4,5
R2OHD2NPT70ESW,1,1,1
R27RD1ZRQ3NH69,5,1,1
R16ZOAHQWZJGDV,5,0,1
R2GBGHR8RJTUI5,2,1,2
RMUWNKXVSLWKO,5,1,1
R23O6GZYKMU0R6,1,2,4
RZHII70MFDDYZ,5,0,0
R2CY3JPLZK5VW1,1,0,0
R9O745BMNV9U5,5,0,2
R26G64QQHJFRDS,1,0,0
R2R4LXTIDOEN96,5,0,0
RTJTPSK7IDO6V,5,0,0
R1HFDMCLJ019X8,5,0,0
R36R74ZKIL48P7,4,0,0
R3FYBPUL9JLL83,4,0,0
R1CTIRDGCYRNWM,4,0,0
R1DZXYVCACHBOU,1,0,0
R1RAHKZNVJJ9XW,5,0,0
RRU4327UNTS46,5,5,5
R1RPXHXLWCLDQ4,5,0,2
R122CDC07F8RN1,5,0,0
